customer_id;full_name;gender;phone_number;province;email;created_at;data_source_note;source_reference;account_status;wallet_verified;risk_level
MOZ0575;Thái Đức Thất;Nam;372712052;Hà Nội;thaiducthat0575@mock.invalid;2026-03-04 18:07:45;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0576;Đinh Nhật Hải;Nam;881509014;Khánh Hòa;dinhnhathai0576@mock.invalid;2026-03-05 13:35:39;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0577;Lê Hữu Tài;Nam;799778865;Gia Lai;lehuutai0577@mock.invalid;2025-05-02 16:12:37;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0578;Vương Tú Thư;Nữ;760201290;Gia Lai;vuongtuthu0578@mock.invalid;2025-02-24 17:08:34;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0579;Quách Đình Giáp;Nam;927906524;Bình Dương;quachdinhgiap0579@mock.invalid;2025-01-01 08:44:31;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0580;Bùi Nhật Trí;Nam;390406929;Hà Nội;buinhattri0580@mock.invalid;2026-05-21 07:04:07;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0581;La Hồng Hạnh;Nữ;937930465;Thái Bình;lahonghanh0581@mock.invalid;2025-08-07 16:27:26;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0582;Lương Mai Thảo Uyên;Nữ;887504273;Hải Dương;luongmaithaouyen0582@mock.invalid;2025-04-21 05:41:53;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0583;Cao Bích Samson;Nữ;860381980;Phú Thọ;caobichsamson0583@mock.invalid;2025-09-30 19:50:28;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0584;Hà Thu Huyền;Nữ;351980983;Hải Phòng;hathuhuyen0584@mock.invalid;2025-12-14 07:08:30;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0585;Phùng Mạnh Phong;Nam;847458559;Cà Mau;phungmanhphong0585@mock.invalid;2026-03-31 05:50:13;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0586;Châu Tú Tý;Nữ;324826916;TP. Hồ Chí Minh;chaututy0586@mock.invalid;2025-04-09 21:49:24;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0587;Triệu Minh Phủ Cường;Nam;920534652;Đồng Nai;trieuminhphucuong0587@mock.invalid;2025-02-17 21:12:56;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0588;Tăng Văn Tùng;Nam;794594880;Lâm Đồng;tangvantung0588@mock.invalid;2025-11-28 21:51:02;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0589;Mạc Công Duy;Nam;830076232;Vĩnh Phúc;maccongduy0589@mock.invalid;2026-04-21 07:00:02;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0590;Dương Hoàng Khang;Nam;322358994;Cà Mau;duonghoangkhang0590@mock.invalid;2025-05-13 03:27:51;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0591;Đinh Công Cát;Nam;906739105;An Giang;dinhcongcat0591@mock.invalid;2025-04-03 15:34:25;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0592;Đoàn Gia Loan Hoa;Nữ;326637566;Quảng Nam;doangialoanhoa0592@mock.invalid;2025-07-12 02:31:54;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0593;Vương Duy Liêm;Nam;399246522;An Giang;vuongduyliem0593@mock.invalid;2025-05-19 22:06:55;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0594;Mạc Phương Chu;Nữ;847193592;TP. Hồ Chí Minh;macphuongchu0594@mock.invalid;2025-04-08 17:03:05;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0595;Trần Ánh Chi Anh;Nữ;904386759;Vĩnh Phúc;trananhchianh0595@mock.invalid;2025-07-12 12:25:16;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0596;Phan Quang Minh;Nam;395117547;Nghệ An;phanquangminh0596@mock.invalid;2025-01-19 12:45:46;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0597;Cao Mai My;Nữ;862883023;Đồng Nai;caomaimy0597@mock.invalid;2025-09-20 00:53:07;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0598;Mỹ Hoàng Phong;Nam;364275439;Hà Nội;myhoangphong0598@mock.invalid;2025-05-28 01:06:44;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0599;Cao Ánh Yến;Nữ;391204387;Quảng Ninh;caoanhyen0599@mock.invalid;2026-03-07 00:16:20;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0600;Lê Thu Dung;Nữ;916472389;Bình Định;lethudung0600@mock.invalid;2025-01-20 03:01:21;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0601;Tôn Anh Sơn;Nam;945438780;Hà Tĩnh;tonanhson0601@mock.invalid;2026-06-01 09:53:04;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0602;Gia Bích Giang;Nữ;765281540;TP. Hồ Chí Minh;giabichgiang0602@mock.invalid;2026-03-13 01:22:28;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0603;La Bảo Yến;Nữ;825057041;Lâm Đồng;labaoyen0603@mock.invalid;2025-05-23 09:05:13;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0604;Kiều Mai Lan;Nữ;833797825;Cần Thơ;kieumailan0604@mock.invalid;2025-10-20 17:13:23;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0605;Phan Bích Tuân;Nữ;960375897;Sóc Trăng;phanbichtuan0605@mock.invalid;2025-04-19 09:23:54;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0606;Tạ Bích Tâm;Nữ;774364327;Hà Nội;tabichtam0606@mock.invalid;2025-10-11 00:53:00;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0607;Triệu Đình Quang;Nam;814448731;TP. Hồ Chí Minh;trieudinhquang0607@mock.invalid;2026-03-30 10:01:20;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0608;Đoàn Hoàng Khang Cát;Nam;924882668;Thừa Thiên Huế;doanhoangkhangcat0608@mock.invalid;2025-02-27 22:08:26;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0609;Phùng Thanh Giang;Nữ;768396670;Hải Dương;phungthanhgiang0609@mock.invalid;2026-02-14 02:31:03;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0610;Quốc Tú Yến;Nữ;923269414;Quảng Ninh;quoctuyen0610@mock.invalid;2025-06-29 05:00:36;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0611;Hồ Đình Trãi;Nam;382187880;Bắc Ninh;hodinhtrai0611@mock.invalid;2026-05-31 14:45:15;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0612;Vương Thành Sơn;Nam;860115590;Gia Lai;vuongthanhson0612@mock.invalid;2025-02-25 07:37:45;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0613;Hoàng Phương Hà;Nữ;902994489;An Giang;hoangphuongha0613@mock.invalid;2026-04-20 15:23:00;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0614;Quách Công Mã;Nam;892229560;Tây Ninh;quachcongma0614@mock.invalid;2025-12-29 06:28:11;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0615;La Đức Căn Vinh;Nam;706080769;Nghệ An;laduccanvinh0615@mock.invalid;2025-02-05 00:35:12;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0616;Phan Khánh Anh Hương;Nữ;773995957;Đắk Lắk;phankhanhanhhuong0616@mock.invalid;2025-07-08 06:35:56;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0617;Triệu Đình An;Nam;338207183;Lâm Đồng;trieudinhan0617@mock.invalid;2025-09-28 23:46:48;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0618;Đoàn Thanh Chu;Nữ;371465002;Gia Lai;doanthanhchu0618@mock.invalid;2026-02-21 06:35:20;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0619;Lê Thanh Dung;Nữ;386748962;Quảng Ninh;lethanhdung0619@mock.invalid;2025-02-09 22:31:59;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ0620;Trương Minh Trãi;Nam;371144413;Cần Thơ;truongminhtrai0620@mock.invalid;2026-02-27 17:43:51;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
